id,pred
2018_1168_1411,0.7529881596565247
2018_1168_1417,0.07764963060617447
2018_1168_1420,0.28466933965682983
2018_1168_1422,0.0748225599527359
2018_1168_1437,0.05000000074505806
2018_1168_1438,0.05000000074505806
2018_1168_1439,0.198378786444664
2018_1168_1452,0.05000000074505806
2018_1168_1455,0.05000000074505806
2018_1168_1460,0.22962939739227295
2018_1168_1462,0.05000000074505806
2018_1172_1181,0.1396799087524414
2018_1172_1196,0.23105426132678986
2018_1172_1199,0.43944019079208374
2018_1172_1209,0.8172763586044312
2018_1172_1211,0.1306983232498169
2018_1172_1222,0.14142344892024994
2018_1172_1233,0.8125403523445129
2018_1172_1242,0.14811959862709045
2018_1172_1243,0.35650235414505005
2018_1172_1246,0.20980247855186462
2018_1172_1252,0.9468948841094971
2018_1172_1254,0.949999988079071
2018_1172_1260,0.42340463399887085
2018_1172_1267,0.8174880743026733
2018_1172_1274,0.22853735089302063
2018_1172_1276,0.17299489676952362
2018_1172_1277,0.13151346147060394
2018_1172_1281,0.6092543005943298
2018_1172_1285,0.7236611247062683
2018_1172_1293,0.3817114531993866
2018_1172_1300,0.949999988079071
2018_1172_1301,0.3800458610057831
2018_1172_1305,0.23862150311470032
2018_1172_1308,0.37188881635665894
2018_1172_1314,0.14144547283649445
2018_1172_1326,0.17586052417755127
2018_1172_1328,0.4206717312335968
2018_1172_1335,0.8821313977241516
2018_1172_1344,0.3434876501560211
2018_1172_1345,0.14325429499149323
2018_1172_1347,0.9302295446395874
2018_1172_1348,0.3130995035171509
2018_1172_1355,0.4877657890319824
2018_1172_1361,0.371536523103714
2018_1172_1371,0.3332110047340393
2018_1172_1372,0.9082724452018738
2018_1172_1382,0.44429200887680054
2018_1172_1393,0.30874913930892944
2018_1172_1395,0.22024571895599365
2018_1172_1397,0.16810309886932373
2018_1172_1400,0.17837071418762207
2018_1172_1401,0.36193597316741943
2018_1172_1403,0.21204622089862823
2018_1172_1411,0.9333709478378296
2018_1172_1417,0.39341381192207336
2018_1172_1420,0.949999988079071
2018_1172_1422,0.7210720777511597
2018_1172_1437,0.14953596889972687
2018_1172_1438,0.10535935312509537
2018_1172_1439,0.27179327607154846
2018_1172_1452,0.12488751113414764
2018_1172_1455,0.12542517483234406
2018_1172_1460,0.9121382236480713
2018_1172_1462,0.16698519885540009
2018_1181_1196,0.7548384666442871
2018_1181_1199,0.7531206011772156
2018_1181_1209,0.8186201453208923
2018_1181_1211,0.5019746422767639
2018_1181_1222,0.5671979188919067
2018_1181_1233,0.9311058521270752
2018_1181_1242,0.5309246182441711
2018_1181_1243,0.8646931648254395
2018_1181_1246,0.6589175462722778
2018_1181_1252,0.949999988079071
2018_1181_1254,0.949999988079071
2018_1181_1260,0.8316537737846375
2018_1181_1267,0.8937759399414062
2018_1181_1274,0.8790289759635925
2018_1181_1276,0.5218788981437683
2018_1181_1277,0.4161265194416046
2018_1181_1281,0.8986847400665283
2018_1181_1285,0.845659077167511
2018_1181_1293,0.7862086892127991
2018_1181_1300,0.949999988079071
2018_1181_1301,0.8051530718803406
2018_1181_1305,0.6665691137313843
2018_1181_1308,0.8914067149162292
2018_1181_1314,0.5558009147644043
2018_1181_1326,0.6645108461380005
2018_1181_1328,0.865507185459137
2018_1181_1335,0.949999988079071
2018_1181_1344,0.9440200924873352
2018_1181_1345,0.48378702998161316
2018_1181_1347,0.949999988079071
2018_1181_1348,0.7295035719871521
2018_1181_1355,0.8449607491493225
2018_1181_1361,0.8607934713363647
2018_1181_1371,0.7488974928855896
2018_1181_1372,0.9175226092338562
2018_1181_1382,0.8980435729026794
2018_1181_1393,0.9174975156784058
2018_1181_1395,0.7173623442649841
2018_1181_1397,0.6516467332839966
2018_1181_1400,0.909200131893158
2018_1181_1401,0.8629207611083984
2018_1181_1403,0.6140860915184021
2018_1181_1411,0.949999988079071
2018_1181_1417,0.8501080870628357
2018_1181_1420,0.949999988079071
2018_1181_1422,0.8659722208976746
2018_1181_1437,0.42856481671333313
2018_1181_1438,0.33689260482788086
2018_1181_1439,0.7477640509605408
2018_1181_1452,0.6334952116012573
2018_1181_1455,0.5763992667198181
2018_1181_1460,0.9442269802093506
2018_1181_1462,0.49156662821769714
2018_1196_1199,0.5026097297668457
2018_1196_1209,0.8444930911064148
2018_1196_1211,0.22685730457305908
2018_1196_1222,0.32550472021102905
2018_1196_1233,0.8902219533920288
2018_1196_1242,0.5375372767448425
2018_1196_1243,0.44631820917129517
2018_1196_1246,0.3949856162071228
2018_1196_1252,0.949999988079071
2018_1196_1254,0.949999988079071
2018_1196_1260,0.4982350468635559
2018_1196_1267,0.8260179758071899
2018_1196_1274,0.52457594871521
2018_1196_1276,0.45473361015319824
2018_1196_1277,0.7431449890136719
2018_1196_1281,0.6456093788146973
2018_1196_1285,0.7319445013999939
2018_1196_1293,0.6550059914588928
2018_1196_1300,0.949999988079071
2018_1196_1301,0.561477541923523
2018_1196_1305,0.5137633681297302
2018_1196_1308,0.5865892767906189
2018_1196_1314,0.31312400102615356
2018_1196_1326,0.3249114453792572
2018_1196_1328,0.4988344609737396
2018_1196_1335,0.8245774507522583
2018_1196_1344,0.7512094974517822
2018_1196_1345,0.5836536288261414
2018_1196_1347,0.930854320526123
2018_1196_1348,0.4416290521621704
2018_1196_1355,0.8105633854866028
2018_1196_1361,0.596416711807251
2018_1196_1371,0.4128328263759613
2018_1196_1372,0.8738182783126831
2018_1196_1382,0.6412742137908936
2018_1196_1393,0.7141135334968567
2018_1196_1395,0.450725257396698
2018_1196_1397,0.2910720407962799
2018_1196_1400,0.5915054678916931
2018_1196_1401,0.46910232305526733
2018_1196_1403,0.3140484094619751
2018_1196_1411,0.949999988079071
2018_1196_1417,0.5566951632499695
2018_1196_1420,0.9371908903121948
2018_1196_1422,0.7878395915031433
2018_1196_1437,0.4231714904308319
2018_1196_1438,0.1901990920305252
2018_1196_1439,0.6223583817481995
2018_1196_1452,0.2959630787372589
2018_1196_1455,0.245008647441864
2018_1196_1460,0.8186125159263611
2018_1196_1462,0.5672818422317505
2018_1199_1209,0.7849414348602295
2018_1199_1211,0.23124314844608307
2018_1199_1222,0.25475645065307617
2018_1199_1233,0.8202652931213379
2018_1199_1242,0.2528126537799835
2018_1199_1243,0.39419135451316833
2018_1199_1246,0.2677743136882782
2018_1199_1252,0.8523046970367432
2018_1199_1254,0.949999988079071
2018_1199_1260,0.44064971804618835
2018_1199_1267,0.8021273016929626
2018_1199_1274,0.40574368834495544
2018_1199_1276,0.18461985886096954
2018_1199_1277,0.34479960799217224
2018_1199_1281,0.5145676732063293
2018_1199_1285,0.70918869972229
2018_1199_1293,0.5260207653045654
2018_1199_1300,0.9385947585105896
2018_1199_1301,0.47432777285575867
2018_1199_1305,0.4684857726097107
2018_1199_1308,0.5024245381355286
2018_1199_1314,0.2088717371225357
2018_1199_1326,0.19350874423980713
2018_1199_1328,0.5416768789291382
2018_1199_1335,0.8135092258453369
2018_1199_1344,0.666217029094696
2018_1199_1345,0.2477361559867859
2018_1199_1347,0.9247429966926575
2018_1199_1348,0.3949168920516968
2018_1199_1355,0.5667271018028259
2018_1199_1361,0.48431992530822754
2018_1199_1371,0.38651081919670105
2018_1199_1372,0.7783536911010742
2018_1199_1382,0.6222068071365356
2018_1199_1393,0.6123455166816711
2018_1199_1395,0.3223220407962799
2018_1199_1397,0.2849927544593811
2018_1199_1400,0.5597420930862427
2018_1199_1401,0.4004381000995636
2018_1199_1403,0.16421574354171753
2018_1199_1411,0.949999988079071
2018_1199_1417,0.5486602187156677
2018_1199_1420,0.949999988079071
2018_1199_1422,0.6708076596260071
2018_1199_1437,0.1352405995130539
2018_1199_1438,0.06991598010063171
2018_1199_1439,0.4049745202064514
2018_1199_1452,0.28691548109054565
2018_1199_1455,0.3203221261501312
2018_1199_1460,0.8046003580093384
2018_1199_1462,0.2805710732936859
2018_1209_1211,0.06639568507671356
2018_1209_1222,0.10073717683553696
2018_1209_1233,0.518664538860321
2018_1209_1242,0.22703619301319122
2018_1209_1243,0.14452001452445984
2018_1209_1246,0.15180642902851105
2018_1209_1252,0.6552464365959167
2018_1209_1254,0.9068590998649597
2018_1209_1260,0.12765106558799744
2018_1209_1267,0.45938625931739807
2018_1209_1274,0.1737770438194275
2018_1209_1276,0.14298807084560394
2018_1209_1277,0.35794126987457275
2018_1209_1281,0.268993616104126
2018_1209_1285,0.25601866841316223
2018_1209_1293,0.1662299782037735
2018_1209_1300,0.9302330613136292
2018_1209_1301,0.14805763959884644
2018_1209_1305,0.1530711054801941
2018_1209_1308,0.13640834391117096
2018_1209_1314,0.12723806500434875
2018_1209_1326,0.13658027350902557
2018_1209_1328,0.1501321792602539
2018_1209_1335,0.5093138217926025
2018_1209_1344,0.20350219309329987
2018_1209_1345,0.14152248203754425
2018_1209_1347,0.8637117147445679
2018_1209_1348,0.13075898587703705
2018_1209_1355,0.16763333976268768
2018_1209_1361,0.10472018271684647
2018_1209_1371,0.11256770044565201
2018_1209_1372,0.3264974057674408
2018_1209_1382,0.17060431838035583
2018_1209_1393,0.20609420537948608
2018_1209_1395,0.10753104835748672
2018_1209_1397,0.13404636085033417
2018_1209_1400,0.21361230313777924
2018_1209_1401,0.11119508743286133
2018_1209_1403,0.12136916071176529
2018_1209_1411,0.9228637218475342
2018_1209_1417,0.14309130609035492
2018_1209_1420,0.8433769345283508
2018_1209_1422,0.2550204396247864
2018_1209_1437,0.11519580334424973
2018_1209_1438,0.13884660601615906
2018_1209_1439,0.22102774679660797
2018_1209_1452,0.10307180881500244
2018_1209_1455,0.09016797691583633
2018_1209_1460,0.5247895121574402
2018_1209_1462,0.2239660769701004
2018_1211_1222,0.7001636028289795
2018_1211_1233,0.949999988079071
2018_1211_1242,0.5193741917610168
2018_1211_1243,0.8619117736816406
2018_1211_1246,0.8401178121566772
2018_1211_1252,0.949999988079071
2018_1211_1254,0.949999988079071
2018_1211_1260,0.787653923034668
2018_1211_1267,0.8979856967926025
2018_1211_1274,0.8777964115142822
2018_1211_1276,0.7115387916564941
2018_1211_1277,0.4674193561077118
2018_1211_1281,0.8744184970855713
2018_1211_1285,0.8556658029556274
2018_1211_1293,0.8215175867080688
2018_1211_1300,0.949999988079071
2018_1211_1301,0.7857909798622131
2018_1211_1305,0.7138064503669739
2018_1211_1308,0.8740392327308655
2018_1211_1314,0.5740877985954285
2018_1211_1326,0.7114890813827515
2018_1211_1328,0.7420762181282043
2018_1211_1335,0.9193618893623352
2018_1211_1344,0.9223216772079468
2018_1211_1345,0.37340065836906433
2018_1211_1347,0.949999988079071
2018_1211_1348,0.8278418183326721
2018_1211_1355,0.8753939867019653
2018_1211_1361,0.9065870046615601
2018_1211_1371,0.7721988558769226
2018_1211_1372,0.9150334000587463
2018_1211_1382,0.8554161787033081
2018_1211_1393,0.8892901539802551
2018_1211_1395,0.6341302394866943
2018_1211_1397,0.5639833807945251
2018_1211_1400,0.8930455446243286
2018_1211_1401,0.8290835022926331
2018_1211_1403,0.6003502011299133
2018_1211_1411,0.949999988079071
2018_1211_1417,0.7887477874755859
2018_1211_1420,0.949999988079071
2018_1211_1422,0.8976601362228394
2018_1211_1437,0.4406316578388214
2018_1211_1438,0.38552695512771606
2018_1211_1439,0.7804885506629944
2018_1211_1452,0.6648851633071899
2018_1211_1455,0.5383415818214417
2018_1211_1460,0.949999988079071
2018_1211_1462,0.6112632155418396
2018_1222_1233,0.92929607629776
2018_1222_1242,0.38253888487815857
2018_1222_1243,0.77287358045578
2018_1222_1246,0.492277055978775
2018_1222_1252,0.9316637516021729
2018_1222_1254,0.949999988079071
2018_1222_1260,0.6452104449272156
2018_1222_1267,0.8697624206542969
2018_1222_1274,0.6345163583755493
2018_1222_1276,0.500907838344574
2018_1222_1277,0.3990883231163025
2018_1222_1281,0.7154312133789062
2018_1222_1285,0.777674674987793
2018_1222_1293,0.7996596693992615
2018_1222_1300,0.949999988079071
2018_1222_1301,0.6327348947525024
2018_1222_1305,0.5921353697776794
2018_1222_1308,0.6388080716133118
2018_1222_1314,0.3165418803691864
2018_1222_1326,0.5497556328773499
2018_1222_1328,0.6430860757827759
2018_1222_1335,0.8445048928260803
2018_1222_1344,0.7629079818725586
2018_1222_1345,0.5495044589042664
2018_1222_1347,0.9394873380661011
2018_1222_1348,0.5596544742584229
2018_1222_1355,0.8120085000991821
2018_1222_1361,0.6398645043373108
2018_1222_1371,0.5588408708572388
2018_1222_1372,0.7865766286849976
2018_1222_1382,0.6887305974960327
2018_1222_1393,0.6977612972259521
2018_1222_1395,0.44931140542030334
2018_1222_1397,0.457518607378006
2018_1222_1400,0.7743216156959534
2018_1222_1401,0.700309693813324
2018_1222_1403,0.3178774416446686
2018_1222_1411,0.949999988079071
2018_1222_1417,0.6921781301498413
2018_1222_1420,0.9373353719711304
2018_1222_1422,0.819516122341156
2018_1222_1437,0.2897823750972748
2018_1222_1438,0.13882511854171753
2018_1222_1439,0.6826895475387573
2018_1222_1452,0.40182334184646606
2018_1222_1455,0.48108819127082825
2018_1222_1460,0.9073305130004883
2018_1222_1462,0.3681960999965668
2018_1233_1242,0.06735602021217346
2018_1233_1243,0.1202719435095787
2018_1233_1246,0.13236337900161743
2018_1233_1252,0.5722213387489319
2018_1233_1254,0.9159581065177917
2018_1233_1260,0.1357693076133728
2018_1233_1267,0.1919030249118805
2018_1233_1274,0.13172964751720428
2018_1233_1276,0.08002283424139023
2018_1233_1277,0.05000000074505806
2018_1233_1281,0.11887344717979431
2018_1233_1285,0.12716044485569
2018_1233_1293,0.1004781574010849
2018_1233_1300,0.9343319535255432
2018_1233_1301,0.11962515860795975
2018_1233_1305,0.1248968169093132
2018_1233_1308,0.09014513343572617
2018_1233_1314,0.05000000074505806
2018_1233_1326,0.12007224559783936
2018_1233_1328,0.1501634418964386
2018_1233_1335,0.26655182242393494
2018_1233_1344,0.14605948328971863
2018_1233_1345,0.05000000074505806
2018_1233_1347,0.6725021004676819
2018_1233_1348,0.11975625902414322
2018_1233_1355,0.13763375580310822
2018_1233_1361,0.12400437146425247
2018_1233_1371,0.12844011187553406
2018_1233_1372,0.15390785038471222
2018_1233_1382,0.13205154240131378
2018_1233_1393,0.12962235510349274
2018_1233_1395,0.11391717940568924
2018_1233_1397,0.06192109361290932
2018_1233_1400,0.14457859098911285
2018_1233_1401,0.1337260901927948
2018_1233_1403,0.11846945434808731
2018_1233_1411,0.8712638020515442
2018_1233_1417,0.13535916805267334
2018_1233_1420,0.6487811803817749
2018_1233_1422,0.16976697742938995
2018_1233_1437,0.05000000074505806
2018_1233_1438,0.05000000074505806
2018_1233_1439,0.1284259706735611
2018_1233_1452,0.12018361687660217
2018_1233_1455,0.08962976932525635
2018_1233_1460,0.35908451676368713
2018_1233_1462,0.06295787543058395
2018_1242_1243,0.7252618074417114
2018_1242_1246,0.662699282169342
2018_1242_1252,0.949999988079071
2018_1242_1254,0.949999988079071
2018_1242_1260,0.6818624138832092
2018_1242_1267,0.84206223487854
2018_1242_1274,0.579030454158783
2018_1242_1276,0.5967070460319519
2018_1242_1277,0.3845692574977875
2018_1242_1281,0.7044243216514587
2018_1242_1285,0.7616309523582458
2018_1242_1293,0.747639536857605
2018_1242_1300,0.949999988079071
2018_1242_1301,0.6700441837310791
2018_1242_1305,0.5959793925285339
2018_1242_1308,0.7795467972755432
2018_1242_1314,0.4455704689025879
2018_1242_1326,0.5591738820075989
2018_1242_1328,0.775076687335968
2018_1242_1335,0.8846212029457092
2018_1242_1344,0.9051172137260437
2018_1242_1345,0.5243824124336243
2018_1242_1347,0.9310698509216309
2018_1242_1348,0.6804988980293274
2018_1242_1355,0.804376482963562
2018_1242_1361,0.6962716579437256
2018_1242_1371,0.7079364061355591
2018_1242_1372,0.8130558133125305
2018_1242_1382,0.8004164099693298
2018_1242_1393,0.8633740544319153
2018_1242_1395,0.4732172191143036
2018_1242_1397,0.5184022784233093
2018_1242_1400,0.8143018484115601
2018_1242_1401,0.8009399771690369
2018_1242_1403,0.5662391781806946
2018_1242_1411,0.9398101568222046
2018_1242_1417,0.7327801585197449
2018_1242_1420,0.949999988079071
2018_1242_1422,0.7978600263595581
2018_1242_1437,0.4047662913799286
2018_1242_1438,0.32101234793663025
2018_1242_1439,0.7578575611114502
2018_1242_1452,0.4677887260913849
2018_1242_1455,0.5086265802383423
2018_1242_1460,0.9386386275291443
2018_1242_1462,0.4857272803783417
2018_1243_1246,0.23065705597400665
2018_1243_1252,0.8955857753753662
2018_1243_1254,0.901861310005188
2018_1243_1260,0.49915099143981934
2018_1243_1267,0.8085170984268188
2018_1243_1274,0.3425790071487427
2018_1243_1276,0.25843164324760437
2018_1243_1277,0.3527798354625702
2018_1243_1281,0.5160471796989441
2018_1243_1285,0.6704710721969604
2018_1243_1293,0.6138401627540588
2018_1243_1300,0.9456214904785156
2018_1243_1301,0.43588685989379883
2018_1243_1305,0.32420873641967773
2018_1243_1308,0.40605655312538147
2018_1243_1314,0.46981480717658997
2018_1243_1326,0.22872698307037354
2018_1243_1328,0.48001423478126526
2018_1243_1335,0.7683031558990479
2018_1243_1344,0.5147939324378967
2018_1243_1345,0.21886493265628815
2018_1243_1347,0.888718843460083
2018_1243_1348,0.263030081987381
2018_1243_1355,0.5357415676116943
2018_1243_1361,0.4512979984283447
2018_1243_1371,0.33089056611061096
2018_1243_1372,0.7332131862640381
2018_1243_1382,0.46847373247146606
2018_1243_1393,0.5303694605827332
2018_1243_1395,0.28993919491767883
2018_1243_1397,0.2558223009109497
2018_1243_1400,0.46541038155555725
2018_1243_1401,0.3572317659854889
2018_1243_1403,0.2407749742269516
2018_1243_1411,0.9049870371818542
2018_1243_1417,0.5308789014816284
2018_1243_1420,0.9042680263519287
2018_1243_1422,0.7336107492446899
2018_1243_1437,0.07754553854465485
2018_1243_1438,0.12414596229791641
2018_1243_1439,0.45779719948768616
2018_1243_1452,0.1933642029762268
2018_1243_1455,0.38843801617622375
2018_1243_1460,0.7856111526489258
2018_1243_1462,0.26116350293159485
2018_1246_1252,0.903401255607605
2018_1246_1254,0.949999988079071
2018_1246_1260,0.5993385910987854
2018_1246_1267,0.6652275323867798
2018_1246_1274,0.5491428375244141
2018_1246_1276,0.21936534345149994
2018_1246_1277,0.4395177364349365
2018_1246_1281,0.40631890296936035
2018_1246_1285,0.738355278968811
2018_1246_1293,0.8164634704589844
2018_1246_1300,0.9412410855293274
2018_1246_1301,0.5804603099822998
2018_1246_1305,0.37348422408103943
2018_1246_1308,0.676842451095581
2018_1246_1314,0.38385066390037537
2018_1246_1326,0.46907755732536316
2018_1246_1328,0.3483656942844391
2018_1246_1335,0.7487244009971619
2018_1246_1344,0.7544260025024414
2018_1246_1345,0.44627106189727783
2018_1246_1347,0.9329886436462402
2018_1246_1348,0.5637733936309814
2018_1246_1355,0.625342607498169
2018_1246_1361,0.6774548292160034
2018_1246_1371,0.4974513649940491
2018_1246_1372,0.778712272644043
2018_1246_1382,0.7076131105422974
2018_1246_1393,0.7589917778968811
2018_1246_1395,0.5139889121055603
2018_1246_1397,0.4092332124710083
2018_1246_1400,0.7491130232810974
2018_1246_1401,0.5751456022262573
2018_1246_1403,0.48346829414367676
2018_1246_1411,0.9413000345230103
2018_1246_1417,0.38088151812553406
2018_1246_1420,0.917732298374176
2018_1246_1422,0.7113847732543945
2018_1246_1437,0.16858428716659546
2018_1246_1438,0.3407941162586212
2018_1246_1439,0.6705350279808044
2018_1246_1452,0.17017388343811035
2018_1246_1455,0.19829362630844116
2018_1246_1460,0.8878031969070435
2018_1246_1462,0.4634034335613251
2018_1252_1254,0.8088319301605225
2018_1252_1260,0.12018588185310364
2018_1252_1267,0.1925733983516693
2018_1252_1274,0.09675387293100357
2018_1252_1276,0.07608669251203537
2018_1252_1277,0.05000000074505806
2018_1252_1281,0.1544252336025238
2018_1252_1285,0.09584781527519226
2018_1252_1293,0.14831534028053284
2018_1252_1300,0.9156515598297119
2018_1252_1301,0.17435267567634583
2018_1252_1305,0.11430853605270386
2018_1252_1308,0.09360377490520477
2018_1252_1314,0.0551140159368515
2018_1252_1326,0.05767488479614258
2018_1252_1328,0.14025822281837463
2018_1252_1335,0.19028156995773315
2018_1252_1344,0.15085430443286896
2018_1252_1345,0.05000000074505806
2018_1252_1347,0.5957764387130737
2018_1252_1348,0.09288176894187927
2018_1252_1355,0.14401932060718536
2018_1252_1361,0.10516507178544998
2018_1252_1371,0.10503232479095459
2018_1252_1372,0.12458149343729019
2018_1252_1382,0.14387133717536926
2018_1252_1393,0.09266400337219238
2018_1252_1395,0.1279991865158081
2018_1252_1397,0.05000000074505806
2018_1252_1400,0.11599540710449219
2018_1252_1401,0.09196076542139053
2018_1252_1403,0.05000000074505806
2018_1252_1411,0.8409716486930847
2018_1252_1417,0.15931618213653564
2018_1252_1420,0.7024800777435303
2018_1252_1422,0.16169747710227966
2018_1252_1437,0.05000000074505806
2018_1252_1438,0.05000000074505806
2018_1252_1439,0.21235588192939758
2018_1252_1452,0.05000000074505806
2018_1252_1455,0.05625992640852928
2018_1252_1460,0.1721254587173462
2018_1252_1462,0.05789325758814812
2018_1254_1260,0.05000000074505806
2018_1254_1267,0.05162782594561577
2018_1254_1274,0.05000000074505806
2018_1254_1276,0.05000000074505806
2018_1254_1277,0.05000000074505806
2018_1254_1281,0.05000000074505806
2018_1254_1285,0.05000000074505806
2018_1254_1293,0.05000000074505806
2018_1254_1300,0.717058539390564
2018_1254_1301,0.07224806398153305
2018_1254_1305,0.05000000074505806
2018_1254_1308,0.05000000074505806
2018_1254_1314,0.05000000074505806
2018_1254_1326,0.05000000074505806
2018_1254_1328,0.05000000074505806
2018_1254_1335,0.06097707897424698
2018_1254_1344,0.05000000074505806
2018_1254_1345,0.05000000074505806
2018_1254_1347,0.20698344707489014
2018_1254_1348,0.05000000074505806
2018_1254_1355,0.05000000074505806
2018_1254_1361,0.05000000074505806
2018_1254_1371,0.05000000074505806
2018_1254_1372,0.05000000074505806
2018_1254_1382,0.05000000074505806
2018_1254_1393,0.05000000074505806
2018_1254_1395,0.05000000074505806
2018_1254_1397,0.05000000074505806
2018_1254_1400,0.05000000074505806
2018_1254_1401,0.05000000074505806
2018_1254_1403,0.05000000074505806
2018_1254_1411,0.4841887056827545
2018_1254_1417,0.05000000074505806
2018_1254_1420,0.16344517469406128
2018_1254_1422,0.05000000074505806
2018_1254_1437,0.05000000074505806
2018_1254_1438,0.05000000074505806
2018_1254_1439,0.07829894125461578
2018_1254_1452,0.05000000074505806
2018_1254_1455,0.05000000074505806
2018_1254_1460,0.11656956374645233
2018_1254_1462,0.05000000074505806
2018_1260_1267,0.742190957069397
2018_1260_1274,0.32051795721054077
2018_1260_1276,0.22020766139030457
2018_1260_1277,0.28555694222450256
2018_1260_1281,0.5682422518730164
2018_1260_1285,0.5687421560287476
2018_1260_1293,0.5797614455223083
2018_1260_1300,0.9455206394195557
2018_1260_1301,0.42548832297325134
2018_1260_1305,0.23091138899326324
2018_1260_1308,0.36600562930107117
2018_1260_1314,0.2378695011138916
2018_1260_1326,0.24289318919181824
2018_1260_1328,0.5917602181434631
2018_1260_1335,0.7695255279541016
2018_1260_1344,0.5453045964241028
2018_1260_1345,0.22804777324199677
2018_1260_1347,0.9033854007720947
2018_1260_1348,0.3558841943740845
2018_1260_1355,0.3355916142463684
2018_1260_1361,0.4563143253326416
2018_1260_1371,0.368322491645813
2018_1260_1372,0.7868162989616394
2018_1260_1382,0.45727941393852234
2018_1260_1393,0.6021289825439453
2018_1260_1395,0.20557580888271332
2018_1260_1397,0.24423860013484955
2018_1260_1400,0.38815730810165405
2018_1260_1401,0.38231801986694336
2018_1260_1403,0.24909399449825287
2018_1260_1411,0.9140264987945557
2018_1260_1417,0.48768311738967896
2018_1260_1420,0.9182640314102173
2018_1260_1422,0.3222382068634033
2018_1260_1437,0.1007387712597847
2018_1260_1438,0.13390885293483734
2018_1260_1439,0.4044821262359619
2018_1260_1452,0.22825182974338531
2018_1260_1455,0.19072838127613068
2018_1260_1460,0.815618634223938
2018_1260_1462,0.18073952198028564
2018_1267_1274,0.12507349252700806
2018_1267_1276,0.062183354049921036
2018_1267_1277,0.09265358000993729
2018_1267_1281,0.15565712749958038
2018_1267_1285,0.16120325028896332
2018_1267_1293,0.11927817761898041
2018_1267_1300,0.925674319267273
2018_1267_1301,0.14901472628116608
2018_1267_1305,0.10295632481575012
2018_1267_1308,0.1245049238204956
2018_1267_1314,0.14994853734970093
2018_1267_1326,0.11127462983131409
2018_1267_1328,0.16761396825313568
2018_1267_1335,0.45431163907051086
2018_1267_1344,0.25526463985443115
2018_1267_1345,0.11031357944011688
2018_1267_1347,0.7507874369621277
2018_1267_1348,0.12697622179985046
2018_1267_1355,0.153397798538208
2018_1267_1361,0.13609769940376282
2018_1267_1371,0.14162637293338776
2018_1267_1372,0.3597583770751953
2018_1267_1382,0.14553482830524445
2018_1267_1393,0.13693548738956451
2018_1267_1395,0.17382904887199402
2018_1267_1397,0.09794268012046814
2018_1267_1400,0.12098506838083267
2018_1267_1401,0.1427992284297943
2018_1267_1403,0.1095447838306427
2018_1267_1411,0.9235474467277527
2018_1267_1417,0.15395337343215942
2018_1267_1420,0.8925511240959167
2018_1267_1422,0.2099352478981018
2018_1267_1437,0.10374186933040619
2018_1267_1438,0.06204016134142876
2018_1267_1439,0.14795109629631042
2018_1267_1452,0.08976233750581741
2018_1267_1455,0.12561969459056854
2018_1267_1460,0.6084214448928833
2018_1267_1462,0.1388069987297058
2018_1274_1276,0.34483498334884644
2018_1274_1277,0.7737895250320435
2018_1274_1281,0.5957183241844177
2018_1274_1285,0.7125295400619507
2018_1274_1293,0.6084549427032471
2018_1274_1300,0.9325990080833435
2018_1274_1301,0.47843044996261597
2018_1274_1305,0.40665343403816223
2018_1274_1308,0.5848885774612427
2018_1274_1314,0.33598005771636963
2018_1274_1326,0.32973480224609375
2018_1274_1328,0.5256513953208923
2018_1274_1335,0.7932160496711731
2018_1274_1344,0.6871532797813416
2018_1274_1345,0.18180444836616516
2018_1274_1347,0.9290479421615601
2018_1274_1348,0.4139869809150696
2018_1274_1355,0.5973306894302368
2018_1274_1361,0.596416711807251
2018_1274_1371,0.32979220151901245
2018_1274_1372,0.7652632594108582
2018_1274_1382,0.6303496956825256
2018_1274_1393,0.507564127445221
2018_1274_1395,0.32856664061546326
2018_1274_1397,0.26433563232421875
2018_1274_1400,0.5860379934310913
2018_1274_1401,0.30743715167045593
2018_1274_1403,0.3052389621734619
2018_1274_1411,0.9288428425788879
2018_1274_1417,0.5636265277862549
2018_1274_1420,0.91380774974823
2018_1274_1422,0.7676336765289307
2018_1274_1437,0.28926780819892883
2018_1274_1438,0.20682816207408905
2018_1274_1439,0.5004380345344543
2018_1274_1452,0.29366979002952576
2018_1274_1455,0.3593686819076538
2018_1274_1460,0.8186755180358887
2018_1274_1462,0.18658669292926788
2018_1276_1277,0.5163708329200745
2018_1276_1281,0.68924880027771
2018_1276_1285,0.7478099465370178
2018_1276_1293,0.8022981286048889
2018_1276_1300,0.949999988079071
2018_1276_1301,0.4840717315673828
2018_1276_1305,0.5427283644676208
2018_1276_1308,0.7223119735717773
2018_1276_1314,0.4086466133594513
2018_1276_1326,0.4992105960845947
2018_1276_1328,0.6199358701705933
2018_1276_1335,0.8535098433494568
2018_1276_1344,0.8350136280059814
2018_1276_1345,0.3267154097557068
2018_1276_1347,0.9447984099388123
2018_1276_1348,0.5803865790367126
2018_1276_1355,0.7382664084434509
2018_1276_1361,0.7853554487228394
2018_1276_1371,0.6047726273536682
2018_1276_1372,0.8915067911148071
2018_1276_1382,0.7550637722015381
2018_1276_1393,0.8331964612007141
2018_1276_1395,0.40833306312561035
2018_1276_1397,0.4557093679904938
2018_1276_1400,0.7159029245376587
2018_1276_1401,0.7091299295425415
2018_1276_1403,0.4318128824234009
